title;handle;vendor;product_type;tags;created_at;price;sku;image;weight;shape;foam;collection;game_level;frame;surface;professional_player;color;racket_type;balance;gender;racket_cover
RAQUETTE DE TEST - Bullpadel Flow Woman 2025;test-raquette-de-padel-bullpadel-flow-woman-2025;Bullpadel;Programme test;Femmes, tout;2024-10-09T16:47:42+02:00;150;8171;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-Flow-Woman-2025-Face_b37067c1-5dae-4cd9-a42f-54c420b4e10e.png?v=1728485298;;;;2025;;;;pro;;;;;
RAQUETTE DE TEST - Bullpadel Neuron 2025;test-raquette-de-padel-bullpadel-neuron-2025;Bullpadel;Programme test;tout;2024-10-09T16:30:49+02:00;150;8170;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-neuron-2025-face_eeb592a6-0d07-492e-b4c3-0d5861345d78.png?v=1728484291;;;;2025;;;;pro;;;;;
Raquette de padel Head One Ultralight Blanc 2025;raquette-de-padel-head-one-ultralight-blanche-2025;Head;Raquettes;tout;2024-09-27T09:58:37+02:00;149.9;8014;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Head-One-Ultralight-Blanc-2025-face.png?v=1727768200;poids;forme;foam;2025;;carbone;;pro;;;;;
Raquette de padel Head One Ultralight Noir 2025;raquette-de-padel-head-one-ultralight-noir-2025;Head;Raquettes;tout;2024-09-26T17:02:58+02:00;149.9;8012;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Head-One-Ultralight-Noir-2025-face.png?v=1727768265;poids;forme;foam;2025;;carbone;;pro;noir;;;;
Raquette de Padel Bullpadel Hack 03 2022;raquette-de-padel-bullpadel-hack-03-2022;Bullpadel;Raquettes;+ de 200€, Avancé, Bullpadel, Carbone, Diamant, Expert, NONOX, NORNOX, Paquito Navarro, Puissante, tout, Tout s Nox;2021-11-17T12:26:11+01:00;179.9;1208;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-bullpadel-hack-03-2022-face.png?v=1743779829;weight;forme;mousse;;;carbone;;pro;;;;;
Raquette de padel Nox Equation Light Advanced 2025;raquette-de-padel-nox-equation-light-w-advanced-2025;Nox;Raquettes;Femmes, tout;2024-09-24T16:15:45+02:00;99.9;7987;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-Equation-Light-W-Advanced-2025-Face.png?v=1727188000;;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Nox AT10 Genius Attack 12K 2025;raquette-de-padel-nox-at10-genius-attack-12k-2025;Nox;Raquettes;tout;2024-09-24T14:47:39+02:00;199.9;7983;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-AT10-attack-12K-2025-Face.png?v=1727790666;;forme;mousse;2025;;carbone;;tapia;;attaque;;;
Raquette de padel Nox AT10 Genius Attack 18K Alum 2025;raquette-de-padel-nox-at10-genius-attack-18k-2025;Nox;Raquettes;tout;2024-09-24T14:23:55+02:00;199.9;7982;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-AT10-18K-2025-face.png?v=1727180083;;forme;mousse;2025;;carbone;;tapia;;attaque;;;
Raquette de padel Nox AT10 Genius 12K by Agustìn Tapia 2025;raquette-de-padel-nox-at10-genius-12k-by-agustin-tapia-2025;Nox;Raquettes;tout;2024-09-24T12:20:29+02:00;199.9;7981;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-AT10-Genius-12K-by-Agustin-Tapia-2025-Face.png?v=1727180531;;forme;mousse;collection;;carbone;;tapia;;;;;
Raquette de padel Nox AT10 Genius 18K by Agustin Tapia 2025;raquette-de-padel-nox-at10-genius-18k-by-agustin-tapia-2025;Nox;Raquettes;Agustin Tapia, tout;2024-09-24T10:56:12+02:00;209.9;7979;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Nox-AT10-Genius-18K-by-Agustin-Tapia-2025-Face.png?v=1727169299;poids;forme;mousse;collection;;carbone;;tapia;;;;;
Raquette de padel Siux Trilogy Lite Air 4 Woman;raquette-de-padel-siux-trilogy-lite-air-4-woman;Siux;Raquettes;Femmes, tout;2024-09-16T12:28:08+02:00;129.9;7923;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Siux-Trilogy-Lite-Air-Woman-21024-face.png?v=1726489027;;forme;mousse;;;carbone;;pro;;;;;cover
Raquette de padel Volt 800 V4;raquette-de-padel-volt-800-v4;Volt;Raquettes;tout;2024-09-17T10:48:35+02:00;264.9;7933;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Volt-v800-24-face.png?v=1726563758;;forme;mousse;;;carbone;sablée;;white;;;;
Raquette de padel Volt 900 V4;raquette-de-padel-volt-900-v4-1;Volt;Raquettes;tout;2024-09-17T09:42:42+02:00;264.9;7931;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Volt-v900-24-face.png?v=1726560011;;forme;mousse;;;carbone;sablée;;bleu;polyvalente;;;
Raquette de padel Volt 1000 V4;raquette-de-padel-volt-1000-v4;Volt;Raquettes;tout;2024-09-17T08:47:19+02:00;249.9;7929;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Volt-V1000-24-Face.png?v=1726557716;;forme;mousse;2024;;carbone;;pro;noir;;;;
Raquette de padel Lok Carb-On Flow;raquette-de-padel-lok-carb-on-flow;Lok;Raquettes;tout;2024-09-10T16:56:47+02:00;169.9;7870;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-lok-Carb-on-flow-face.png?v=1725980897;;forme;mousse;;;carbone;;pro;;;;;
Raquette de padel Bullpadel Hack 04 Hybrid 2025;raquette-de-padel-bullpadel-hack-hybrid-2025;Bullpadel;Raquettes;tout;2024-09-09T09:07:40+02:00;199.9;7849;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-Hack-Hybrid-2025-face.png?v=1725865974;weight;forme;mousse;2025;;carbone;;pro;noir;polyvalente;;;
Raquette de padel Bullpadel Hack 04 2025;raquette-de-padel-bullpadel-hack-04-2025;Bullpadel;Raquettes;Paquito Navarro, tout;2024-09-09T10:47:40+02:00;187.9;7852;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Hack-04-2025-Face.png?v=1725872709;weight;forme;mousse;2025;;carbone;;pro;noir;;;;
Raquette de padel Bullpadel Vertex 04 Hybrid 2025;raquette-de-padel-bullpadel-vertex-04-hybrid-2025;Bullpadel;Raquettes;tout;2024-09-05T14:12:23+02:00;199.9;7832;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-Vertex-04-Hybrid-2025-Face.png?v=1725539126;weight;forme;mousse;2025;;carbone;;pro;noir;;;;
Raquette de padel Bullpadel XPLO Comfort 2025;raquette-de-padel-bullpadel-xplo-comfort-2025;Bullpadel;Raquettes;tout;2024-09-05T10:35:29+02:00;129.9;7830;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Bullpadel-XPLO-comfort-2025-face_2.png?v=1725525456;weight;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Bullpadel Vertex 04 2025;raquette-de-padel-bullpadel-vertex-04-2025;Bullpadel;Raquettes;Juan Tello, tout;2024-09-05T09:11:58+02:00;184.9;7829;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-Vertex-04-2025-Face.png?v=1725521388;weight;forme;mousse;2025;;carbone;;pro;;attaque;;;
Raquette de padel Bullpadel Flow Woman 2025;raquette-de-padel-bullpadel-flow-woman-2025;Bullpadel;Raquettes;Alejandra Salazar, tout;2024-09-04T12:30:51+02:00;174.9;7828;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-Flow-Woman-2025-Face_17d7fcba-121e-4e2a-ae5a-3325d3b3373d.png?v=1725453532;poids;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Bullpadel XPLO 2025;raquette-de-padel-bullpadel-xplo-2024;Bullpadel;Raquettes;Martin Di Nenno, tout;2024-09-04T12:12:12+02:00;179.9;7827;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Bullpadel-XPLO-2025-face.png?v=1725522120;weight;forme;mousse;2025;expert;carbone;;pro;;;;;
Raquette de padel Head Gravity Team Light 2024;raquette-de-padel-head-gravity-team-light-2024;Head;Raquettes;tout;2024-09-04T11:26:38+02:00;127.9;7826;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Head-Gravity-Team-Light-2024-Face.png?v=1725443312;poids;forme;foam;2024;;carbone;;pro;bleu;;;;
Raquette de padel Head Gravity Team 2024;raquette-de-padel-head-gravity-team-2024;Head;Raquettes;tout;2024-09-04T10:59:08+02:00;143.9;7825;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-head-gravity-team-2024-face.jpg?v=1725440960;;forme;foam;2024;;;;pro;;;;;
Raquette de padel Head Gravity Motion 2024;raquette-de-padel-head-gravity-motion-2024;Head;Raquettes;tout;2024-09-04T10:33:23+02:00;159.9;7824;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/RAQUETTE-DE-padel-head-gravity-motion-2024-face.jpg?v=1725439060;poids;forme;foam;2024;;;sablée;pro;;;;;
Raquette de padel Head Gravity Pro 2024;raquette-de-padel-head-gravity-pro-2024;Head;Raquettes;tout;2024-09-04T09:14:16+02:00;189.9;7821;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Head-Gravity-Pro-2024-face.jpg?v=1725433959;;forme;foam;2024;;carbone;sablée;pro;;;;;
Raquette de padel Hirostar Fighter 2024;raquette-de-padel-hirostar-fighter-2024;Hirostar;Raquettes;tout;2024-08-02T10:46:45+02:00;88.9;7625;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-Padel-Hirostar-Fighter-2024-face.png?v=1722589488;;forme;mousse;2024;;carbone;;pro;rouge;;;;
Raquette de padel Hirostar Solar 2024;raquette-de-padel-hirostar-solar;Hirostar;Raquettes;tout;2024-08-02T09:23:54+02:00;189.9;7624;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-Padel-Hirostar-Solar-2024-face_1.png?v=1722586938;;forme;mousse;2024;;carbone;sand;;noir;;;;
Raquette de padel Hirostar Horizon 2024;raquette-de-padel-hirostar-horizon-2024;Hirostar;Raquettes;tout;2024-08-01T16:23:40+02:00;189.9;7622;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-Padel-Hirostar-Horizon-2024-face.png?v=1722522481;;forme;mousse;2024;;carbone;sablée;;noir;;;;
Raquette de padel Hirostar Aurora 2024;raquette-de-padel-hirostar-aurora-2024;Hirostar;Raquettes;tout;2024-08-01T17:10:13+02:00;189.9;7623;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-Padel-Hirostar-Aurora-2024-face.png?v=1722525382;;forme;mousse;2024;;carbone;sand;pro;noir;;;;
Raquette de padel Hirostar Vamos Junior;raquette-de-padel-hirostar-vamons-junior;Hirostar;Raquettes;tout;2024-08-06T11:35:15+02:00;74.9;7635;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-hirostar-vamos-junior.png?v=1722937890;;forme;mousse;;;carbone;;pro;noir;;;;
Raquette de padel Wilson Blade LS V3;raquette-de-padel-wilson-blade-ls-v3-2024;Wilson;Raquettes;tout;2024-07-19T14:08:23+02:00;119.9;7563;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-raquette-de-padel-wilson-accent-lt-surface-cote2-accent-lt-cote-face.png?v=1750162855;;forme;foam;;;;;pro;;polyvalente;;;
Raquette de padel Wilson Blade Pro V3;raquette-de-padel-wilson-blade-pro-v3-2024;Wilson;Raquettes;Javi Garrido, tout;2024-07-19T12:24:45+02:00;159.9;7562;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-wilson-blade-pro-v3-2024-devant.png?v=1750162578;;forme;foam;2024;;carbone;;pro;;;;;
Raquette de padel Wilson Blade V3 2024;raquette-de-padel-wilson-blade-v3-2024;Wilson;Raquettes;tout;2024-07-19T10:49:38+02:00;155.9;7561;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Wilson-Blade-V3-Surface2-devant.png?v=1750163100;;forme;foam;2024;;carbone;;pro;;;;;
Raquette de padel Bullpadel Pearl 2025;raquette-de-padel-bullpadel-pearl;Bullpadel;Raquettes;Bea González, Femmes, tout;2024-06-07T11:33:34+02:00;199.9;7448;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Bullpadel-Pearl-Face.png?v=1720444442;weight;forme;mousse;2025;;carbone;;pro;;;;;
Raquette de padel Varlion Maxima Summum Jaune Junior 2024;raquette-de-padel-varlion-maxima-summum-jaune-junior-2024;Varlion;Raquettes;juniors, tout;2024-04-18T10:30:31+02:00;89.9;7279;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Varlion-Maxima-Summum-Jaune-Junior-2024-Face_eda40faf-9331-4006-af42-95fe7e743d07.png?v=1718723741;;forme;mousse;2024;;carbone;;pro;noir;;;;
Raquette de padel Varlion LW Summum Carbon Black Orquidea 2024;raquette-de-padel-varlion-lw-summum-carbon-black-orquidea-2024;Varlion;Raquettes;tout;2024-03-30T14:11:39+01:00;224.9;7175;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Varlion-LW-Summum-Carbon-Black-Orquidea-2024-Face.png?v=1711807479;poids;forme;mousse;2024;;carbone;;pro;noir;;;;
Raquette de padel Varlion LW Carbon TI Magnolia 2024;raquette-de-padel-varlion-lw-carbon-ti-magnolia-2024;Varlion;Raquettes;tout;2024-04-09T11:53:56+02:00;159.9;7203;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Varlion-LW-Carbon-TI-Magnolia-2024-Face.png?v=1712657156;poids;forme;mousse;2024;;carbone;;pro;noir;;;;
Raquette de padel Varlion LW Carbon 3 2024;raquette-de-padel-varlion-lw-carbone-3-2024;Varlion;Raquettes;tout;2024-03-26T09:20:25+01:00;259.9;7150;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-varlion-LW-carbon-3-2024-face.png?v=1711441895;;forme;mousse;;;carbone;;pro;;polyvalente;;;
Raquette de padel Varlion Maxima Summum Prisma Soft 2024;raquette-de-padel-varlion-maxima-summum-prisma-soft;Varlion;Raquettes;tout;2024-03-27T09:30:52+01:00;242.9;7158;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-varlion-maxima-summum-prisma-soft-face.png?v=1711528674;poids;forme;mousse;2024;;carbone;;pro;bleu;polyvalente;;;
Raquette de padel Siux Ultra Pro;raquette-de-padel-siux-ultra-pro;Siux;Raquettes;tout;2024-06-28T16:19:32+02:00;249.9;7510;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-siux-ultra-pro-2024-face.png?v=1719645840;poids;forme;mousse;2024;;carbone;;pro;white;;balance;;
Housse de raquette Head Basic noir;housse-de-raquette-head-basic-noire;Head;Sac;tout;2024-06-18T14:21:18+02:00;6.9;7456;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/housse-de-raquette-head-basic-noir.png?v=1718713364;;;;;;;;;;;;;housse
Raquette de padel Varlion LW Carbon TI 2024;raquette-de-padel-varlion-lw-carbon-ti-2024;Varlion;Raquettes;tout;2024-03-30T16:30:40+01:00;179.9;7177;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Varlion-LW-Carbon-TI-2024-Face.png?v=1711813187;poids;forme;mousse;2024;;carbone;;pro;noir;;;;
Raquette de padel Varlion Bourne Carbon TI 2024;raquette-de-padel-varlion-bourne-carbon-ti-2024;Varlion;Raquettes;tout;2024-03-30T15:43:13+01:00;179.9;7176;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Varlion-Bourne-Carbon-TI-2024-Face.png?v=1711810903;poids;forme;mousse;2024;;carbone;;pro;rouge;;;;
Raquette de padel Varlion LW Hexagone 8.8 2024;raquette-de-padel-varlion-lw-hexagone-8-8-2024;Varlion;Raquettes;tout;2024-04-18T11:55:42+02:00;126.9;7282;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-varlion-lw-hexzgon-8.8-face.png?v=1713442443;;forme;mousse;2024;;carbone;;pro;;;;;
Raquette de padel Varlion Bourne Hexagon 8.8 2024;raquette-de-padel-varlion-bourne-hexagone-8-8-2024;Varlion;Raquettes;tout;2024-04-18T10:09:09+02:00;126.9;7278;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-VARLION-bourne-hexagon-8-8-face.png?v=1713428268;;forme;mousse;2024;;carbone;;pro;;polyvalente;;;housse
Raquette de padel Head Speed Motion LTD 2024 Ari Sanchez;raquette-de-padel-head-speed-motion-ari-sanchez;Head;Raquettes;Ariana Sanchez, tout;2024-05-30T11:56:20+02:00;199.9;7422;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/headspeed-motion-ltd_1__resultado.webp?v=1718550796;;forme;foam;;expert;carbone;sablée;pro;bleu;polyvalente;;;
Raquette de padel Volt 500 Junior;raquette-de-padel-volt-500-junior;Volt;Raquettes;juniors, tout;2024-05-04T11:57:33+02:00;99.9;7399;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/volt-padel-raquette-de-padel-junior-500-v23-face.jpg?v=1714816741;poids;forme;mousse;;;carbone;;pro;bleu;;;;
Raquette de padel Volt 950 V4;raquette-de-padel-volt-950-v4;Volt;Raquettes;tout;2024-05-02T14:21:37+02:00;279.9;7354;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/volt-padel-raquette-de-padel-950-v4-face.jpg?v=1714652811;;forme;mousse;;;carbone;;pro;white;;;;
Raquette de padel Volt 800 V23;raquette-de-padel-volt-800-v23;Volt;Raquettes;tout;2024-05-02T15:35:22+02:00;119.9;7356;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/volt-padel-raquette-de-padel-800-v23-face.jpg?v=1714657167;;forme;mousse;;;carbone;sablée;;white;;;;
Raquette de padel Volt 700 V4;raquette-de-padel-volt-700-v4;Volt;Raquettes;tout;2024-05-02T16:16:20+02:00;199.9;7357;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/volt-padel-raquette-de-padel-700-v4-face.jpg?v=1714659465;;forme;mousse;;;carbone;sablée;pro;bleu;polyvalente;;;
Raquette de padel Volt 500 V23;raquette-de-padel-volt-500-v23;Volt;Raquettes;tout;2024-05-04T10:50:27+02:00;109.9;7359;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/volt-padel-raquette-de-padel-500-v23-face.jpg?v=1714812836;;forme;mousse;;;carbone;sablée;pro;white;;;;
Raquette de padel Drop Shot Axion Control 2024;raquette-de-padel-drop-shot-axiom-control-2024;Drop Shot;Raquettes;tout;2024-04-22T14:03:02+02:00;214.9;7297;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-drop-shot-axion-control-face.jpg?v=1713787544;;forme;;;;carbone;;pro;white;attaque;;;
Raquette de padel Drop Shot Canyon Pro Attack 2024;raquette-de-padel-drop-shot-canyon-pro-attack-2024;Drop Shot;Raquettes;tout;2024-04-24T11:30:15+02:00;209.9;7307;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-drop-shot-canyon-pro-attack-face.jpg?v=1713951161;;forme;mousse;2024;expert;carbone;;pro;;attaque;;;
Raquette de padel Drop Shot Renegade Control 2024;raquette-de-padel-drop-shot-renegade-control;Drop Shot;Raquettes;tout;2024-04-25T14:36:37+02:00;159.9;7312;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-drop-shot-renegade-control-face.jpg?v=1714048734;;forme;mousse;2024;;carbone;;pro;noir;;;;
Raquette de padel Drop Shot Kibo 5.0 2024;raquette-de-padel-drop-shot-kibo-5-0-2024;Drop Shot;Raquettes;tout;2024-04-25T15:51:44+02:00;74.9;7319;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-drop-shot-kibo-5-face.jpg?v=1714053172;poids;forme;mousse;;;carbone;;pro;bleu;;;;
Raquette de padel Drop Shot Conqueror 12 Junior 2024;raquette-de-padel-drop-shot-conqueror-12-junior-2024;Drop Shot;Raquettes;juniors, tout;2024-04-26T09:45:25+02:00;98.9;7324;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-drop-shot-conqueror-12-jr-face.jpg?v=1714117715;;forme;;2024;;;;pro;white;attaque;;;
Raquette de padel Drop Shot Tiger 4.0 Junior 2024;raquette-de-padel-drop-shot-tiger-4-0-2024;Drop Shot;Raquettes;juniors, tout;2024-04-25T16:57:46+02:00;68.9;7320;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-drop-shot-tiger-4-face.jpg?v=1714057186;poids;forme;mousse;;;;;pro;bleu;;;;
Raquette de padel Drop Shot Explorer 7.0 2024;raquette-de-padel-drop-shot-explorer-7-0-2024;Drop Shot;Raquettes;tout;2024-04-26T10:00:37+02:00;139.9;7325;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-drop-shot-explorer-70-face.jpg?v=1714118486;;forme;mousse;2024;;carbone;sablée;pro;noir;;;;
Raquette de padel Drop Shot Explorer Pro Control 2024;raquette-de-padel-drop-shot-explorer-pro-control-2024;Drop Shot;Raquettes;tout;2024-05-04T12:20:26+02:00;139.9;7362;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-drop-shot-explorer-pro-control-face.jpg?v=1714822282;poids;forme;mousse;2024;;carbone;;pro;;;;;
Raquette de padel Royal Padel Cross Pro 2024;raquette-de-padel-royal-padel-cross-pro-2024;Royal Padel;Raquettes;tout;2024-05-13T14:45:43+02:00;219.9;7371;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-Royal-padel-Cross-Pro-2024-Face.png?v=1715605838;;forme;mousse;2024;;;sablée;pro;noir;;;;
Raquette de padel Dunlop Aero-Star Pro;raquette-de-padel-dunlop-aero-star-pro;Dunlop;Raquettes;tout;2024-05-04T13:59:42+02:00;159.9;7363;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/dunlop-raquette-de-padel-aero-star-pro-face.jpg?v=1714824041;poids;forme;mousse;;;carbone;;pro;white;;;;
Raquette de padel Dunlop Aero-Star Lite;raquette-de-padel-dunlop-aero-star-lite;Dunlop;Raquettes;tout;2024-05-04T14:03:49+02:00;139.9;7364;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/dunlop-raquette-de-padel-aero-star-lite.jpg?v=1714824301;poids;forme;mousse;;expert;carbone;;;;;;;
Raquette de padel Dunlop Aero-Star;raquette-de-padel-dunlop-aero-star;Dunlop;Raquettes;tout;2024-05-04T14:04:11+02:00;149.9;7365;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/dunlop-raquette-de-padel-aero-star.jpg?v=1714824279;;forme;mousse;collection;expert;carbone;;pro;white;;;;
Raquette de padel Dunlop Aero-Star Team;raquette-de-padel-dunlop-aero-star-team-1;Dunlop;Raquettes;tout;2024-05-17T09:39:59+02:00;89.9;7392;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/dunlop-raquette-de-padel-aero-star-team.jpg?v=1715931896;weight;forme;mousse;collection;expert;;;pro;white;;;;
Housse de raquette Dunlop HeadCover;housse-de-raquette-dunlop-headcover;Dunlop;Sac;tout;2024-05-17T11:32:43+02:00;9.9;7395;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/dunlop-housse-raquette-padel.jpg?v=1715937108;;;;;;;;pro;noir;;;;housse
Raquette de padel Black Crown Patron Evolution 2024;raquette-de-padel-black-crown-patron-evolution-2024;Black Crown;Raquettes;tout;2024-04-22T10:26:29+02:00;189.9;7294;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Black-Crown-patron-evolution-face.png?v=1713774608;;forme;mousse;2024;expert;carbone;sablée;pro;rouge;attaque;;;
Raquette de padel Black Crown Special Pro 2024;raquette-de-padel-black-crown-special-pro-2024;Black Crown;Raquettes;tout;2024-04-22T08:55:28+02:00;189.9;7291;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Black-Crown-Special-pro-face.png?v=1713769164;;forme;mousse;2024;;carbone;sablée;pro;;attaque;;;
Raquette de padel Royal Padel M27 R-Ace Light 2024;raquette-de-padel-royal-padel-r-ace-light-2024;Royal Padel;Raquettes;tout;2024-04-26T16:54:28+02:00;249.9;7334;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-royal-padel-r-ace-light-2024-face.png?v=1714143736;;forme;mousse;2024;;carbone;;pro;;;;;
Raquette de padel Royal Padel M27 R-Ace 2024;raquette-de-padel-royal-padel-m27-r-ace-2024;Royal Padel;Raquettes;tout;2024-04-29T08:28:24+02:00;249.9;7335;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-royal-padel-R-ace-2024-face.png?v=1714372108;;forme;mousse;2024;;carbone;;pro;white;;;;
Raquette de padel Royal Padel M27 Fury 2024;raquette-de-padel-royal-padel-m27-fury-2024;Royal Padel;Raquettes;tout;2024-04-29T09:08:35+02:00;229.9;7336;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-royal-padel-m27-fury-face.png?v=1714374968;;;mousse;2024;;carbone;;pro;white;;;;
Raquette de padel Royal Padel M27 Control 2024;raquette-de-padel-royal-padel-m27-control-x-2024;Royal Padel;Raquettes;tout;2024-04-29T09:36:34+02:00;219.9;7337;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-royal-padel-m27-control-face.png?v=1714376198;;forme;mousse;2024;;carbone;sablée;pro;noir;;;;
Raquette de padel Royal Padel Whip EVA 2024;raquette-de-padel-royal-padel-whip-eva-2024;Royal Padel;Raquettes;tout;2024-04-29T12:23:52+02:00;189.9;7340;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Royal-Padel-Whip-EVA-2024-face.png?v=1714386496;;forme;;2024;;;sablée;pro;white;;;;
Raquette de padel Royal Padel Whip Hybrid 2024;raquette-de-padel-royal-padel-whip-hybrid-2024;Royal Padel;Raquettes;tout;2024-04-29T14:54:35+02:00;189.9;7342;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-padel-Royal-Padel-Whip-hybrid-2024-face.png?v=1714395467;;forme;;2024;;carbone;sablée;pro;white;;;;
Raquette de padel Pro Kennex Turbo Orange;raquette-de-padel-pro-kennex-turbo-orange;Pro Kennex;Raquettes;tout;2024-04-12T11:24:47+02:00;99.9;7236;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/raquette-de-papdel-pro-kennex-turbo-orange-face.jpg?v=1712914602;;forme;foam;;;carbone;;pro;white;;;;housse
Raquette de padel Osaka Vision Aero Control Jaune;raquette-de-padel-osaka-vision-aero-control-jaune;Osaka;Raquettes;tout;2024-04-11T10:07:50+02:00;154.9;7222;https://cdn.shopify.com/s/files/1/0430/1861/6996/files/Raquette-de-padel-osaka-vision-aero-control-jaune-face.png?v=1712824977;;forme;foam;;;carbone;sablée;;;;;;
